고유번호,호선,역사코드,역사명,주중주말,방향,급행여부,열차코드,열차도착시간,열차출발시간,출발역,도착역
170435,3,327,신사,SAT,UP,0,3126,11:18:00,11:18:30,오금,대화
170436,3,327,신사,SAT,UP,0,3128,11:24:00,11:24:30,오금,구파발
170437,3,327,신사,SAT,UP,0,3130K,11:30:00,11:30:30,오금,대화
170438,3,327,신사,SAT,UP,0,3132,11:36:00,11:36:30,오금,구파발
170439,3,327,신사,SAT,UP,0,3134,11:42:00,11:42:30,오금,대화
170440,3,327,신사,SAT,UP,0,3136K,11:48:00,11:48:30,오금,구파발
170441,3,327,신사,SAT,UP,0,3138,11:54:00,11:54:30,오금,대화
170442,3,327,신사,SAT,UP,0,3140,12:00:00,12:00:30,오금,구파발
170443,3,327,신사,SAT,UP,0,3142,12:06:00,12:06:30,오금,대화
170444,3,327,신사,SAT,UP,0,3144,12:12:00,12:12:30,오금,구파발
170445,3,327,신사,SAT,UP,0,3146,12:18:00,12:18:30,오금,대화
170446,3,327,신사,SAT,UP,0,3148,12:24:00,12:24:30,오금,구파발
170447,3,327,신사,SAT,UP,0,3150,12:30:00,12:30:30,오금,대화
170448,3,327,신사,SAT,UP,0,3152,12:36:00,12:36:30,오금,구파발
170449,3,327,신사,SAT,UP,0,3154,12:42:00,12:42:30,수서,대화
170450,3,327,신사,SAT,UP,0,3156,12:48:00,12:48:30,오금,구파발
170451,3,327,신사,SAT,UP,0,3158,12:54:00,12:54:30,오금,대화
170452,3,327,신사,SAT,UP,0,3160,13:00:00,13:00:30,오금,구파발
170453,3,327,신사,SAT,UP,0,3162,13:06:00,13:06:30,오금,대화
170454,3,327,신사,SAT,UP,0,3164,13:12:00,13:12:30,오금,구파발
170455,3,327,신사,SAT,UP,0,3166,13:18:00,13:18:30,오금,대화
170456,3,327,신사,SAT,UP,0,3168,13:24:00,13:24:30,오금,구파발
170457,3,327,신사,SAT,UP,0,3170K,13:30:00,13:30:30,오금,대화
170458,3,327,신사,SAT,UP,0,3172,13:36:00,13:36:30,오금,구파발
170459,3,327,신사,SAT,UP,0,3174,13:42:00,13:42:30,오금,대화
170460,3,327,신사,SAT,UP,0,3176,13:48:00,13:48:30,오금,구파발
170461,3,327,신사,SAT,UP,0,3178,13:54:00,13:54:30,오금,대화
170462,3,327,신사,SAT,UP,0,3180,14:00:00,14:00:30,오금,구파발
170463,3,327,신사,SAT,UP,0,3182,14:06:00,14:06:30,오금,대화
170464,3,327,신사,SAT,UP,0,3184K,14:12:00,14:12:30,오금,구파발
170465,3,327,신사,SAT,UP,0,3186K,14:18:00,14:18:30,오금,대화
170466,3,327,신사,SAT,UP,0,3188,14:24:00,14:24:30,오금,구파발
170467,3,327,신사,SAT,UP,0,3190,14:29:00,14:29:30,오금,대화
170468,3,327,신사,SAT,UP,0,3192K,14:35:00,14:35:30,오금,구파발
170469,3,327,신사,SAT,UP,0,3194,14:40:00,14:40:30,오금,대화
170552,3,327,신사,SAT,UP,0,3704K,14:45:00,14:45:30,오금,대화
170470,3,327,신사,SAT,UP,0,3196,14:50:00,14:50:30,오금,구파발
170471,3,327,신사,SAT,UP,0,3198,14:55:00,14:55:30,오금,대화
170472,3,327,신사,SAT,UP,0,3200K,15:01:00,15:01:30,오금,구파발
170473,3,327,신사,SAT,UP,0,3202,15:06:00,15:06:30,오금,대화
170474,3,327,신사,SAT,UP,0,3204,15:12:00,15:12:30,오금,구파발
170475,3,327,신사,SAT,UP,0,3206,15:18:00,15:18:30,오금,대화
170476,3,327,신사,SAT,UP,0,3208,15:24:00,15:24:30,오금,구파발
170477,3,327,신사,SAT,UP,0,3210,15:30:00,15:30:30,오금,대화
170478,3,327,신사,SAT,UP,0,3212,15:36:00,15:36:30,오금,구파발
170479,3,327,신사,SAT,UP,0,3214,15:42:00,15:42:30,오금,대화
170480,3,327,신사,SAT,UP,0,3216,15:48:00,15:48:30,오금,구파발
170481,3,327,신사,SAT,UP,0,3218,15:54:00,15:54:30,오금,대화
170482,3,327,신사,SAT,UP,0,3220,16:00:00,16:00:30,오금,구파발
170483,3,327,신사,SAT,UP,0,3224,16:06:00,16:06:30,오금,대화
170484,3,327,신사,SAT,UP,0,3226,16:12:00,16:12:30,오금,구파발
170485,3,327,신사,SAT,UP,0,3230,16:18:00,16:18:30,오금,대화
170486,3,327,신사,SAT,UP,0,3232,16:24:00,16:24:30,오금,구파발
170487,3,327,신사,SAT,UP,0,3234,16:30:00,16:30:30,오금,대화
170488,3,327,신사,SAT,UP,0,3236,16:36:00,16:36:30,오금,구파발
170489,3,327,신사,SAT,UP,0,3238K,16:42:00,16:42:30,오금,대화
170490,3,327,신사,SAT,UP,0,3240,16:48:00,16:48:30,오금,구파발
170491,3,327,신사,SAT,UP,0,3242,16:54:00,16:54:30,오금,대화
170492,3,327,신사,SAT,UP,0,3244K,17:00:00,17:00:30,오금,대화
170493,3,327,신사,SAT,UP,0,3246K,17:06:00,17:06:30,오금,대화
170494,3,327,신사,SAT,UP,0,3248,17:12:00,17:12:30,오금,구파발
170495,3,327,신사,SAT,UP,0,3250,17:18:00,17:18:30,오금,대화
170496,3,327,신사,SAT,UP,0,3252,17:24:00,17:24:30,오금,구파발
170497,3,327,신사,SAT,UP,0,3254K,17:30:00,17:30:30,오금,대화
170498,3,327,신사,SAT,UP,0,3256,17:36:00,17:36:30,오금,구파발
170499,3,327,신사,SAT,UP,0,3260,17:42:00,17:42:30,오금,대화
170500,3,327,신사,SAT,UP,0,3262K,17:48:00,17:48:30,오금,대화
170501,3,327,신사,SAT,UP,0,3264,17:54:00,17:54:30,오금,구파발
170502,3,327,신사,SAT,UP,0,3266,18:01:00,18:01:30,오금,대화
170503,3,327,신사,SAT,UP,0,3268,18:08:00,18:08:30,오금,구파발
170504,3,327,신사,SAT,UP,0,3270,18:15:00,18:15:30,오금,대화
170505,3,327,신사,SAT,UP,0,3272,18:22:00,18:22:30,오금,대화
170506,3,327,신사,SAT,UP,0,3274,18:29:00,18:29:30,오금,구파발
170507,3,327,신사,SAT,UP,0,3278,18:36:00,18:36:30,오금,대화
170508,3,327,신사,SAT,UP,0,3280,18:42:00,18:42:30,오금,구파발
170509,3,327,신사,SAT,UP,0,3282,18:48:00,18:48:30,오금,대화
170510,3,327,신사,SAT,UP,0,3284,18:54:00,18:54:30,오금,구파발
170511,3,327,신사,SAT,UP,0,3286,19:00:00,19:00:30,오금,대화
170512,3,327,신사,SAT,UP,0,3288,19:06:00,19:06:30,오금,구파발
170513,3,327,신사,SAT,UP,0,3290,19:12:00,19:12:30,오금,대화
170514,3,327,신사,SAT,UP,0,3292,19:18:00,19:18:30,오금,구파발
170515,3,327,신사,SAT,UP,0,3294,19:24:00,19:24:30,오금,대화
170516,3,327,신사,SAT,UP,0,3296,19:30:30,19:31:00,오금,대화
170517,3,327,신사,SAT,UP,0,3298K,19:36:00,19:36:30,오금,대화
170518,3,327,신사,SAT,UP,0,3300,19:42:00,19:42:30,오금,구파발
170519,3,327,신사,SAT,UP,0,3302,19:48:00,19:48:30,오금,대화
170520,3,327,신사,SAT,UP,0,3304,19:54:00,19:54:30,오금,구파발
170521,3,327,신사,SAT,UP,0,3306,20:00:00,20:00:30,오금,대화
170522,3,327,신사,SAT,UP,0,3308K,20:06:00,20:06:30,오금,구파발
170523,3,327,신사,SAT,UP,0,3310,20:13:00,20:13:30,오금,대화
170524,3,327,신사,SAT,UP,0,3312K,20:20:00,20:20:30,오금,대화
170525,3,327,신사,SAT,UP,0,3314,20:28:00,20:28:30,오금,대화
170526,3,327,신사,SAT,UP,0,3316,20:36:00,20:36:30,오금,대화
170527,3,327,신사,SAT,UP,0,3320K,20:44:00,20:44:30,오금,대화
170528,3,327,신사,SAT,UP,0,3322,20:51:30,20:52:00,오금,대화
170529,3,327,신사,SAT,UP,0,3324,20:58:30,20:59:00,오금,구파발
170530,3,327,신사,SAT,UP,0,3326,21:04:00,21:04:30,오금,대화
170531,3,327,신사,SAT,UP,0,3328K,21:10:00,21:10:30,오금,대화
170532,3,327,신사,SAT,UP,0,3330,21:17:00,21:17:30,오금,대화
170533,3,327,신사,SAT,UP,0,3332,21:24:00,21:24:30,오금,구파발
170534,3,327,신사,SAT,UP,0,3334,21:31:00,21:31:30,오금,대화
170535,3,327,신사,SAT,UP,0,3336,21:38:00,21:38:30,오금,구파발
170536,3,327,신사,SAT,UP,0,3338,21:45:00,21:45:30,오금,대화
170537,3,327,신사,SAT,UP,0,3340,21:52:00,21:52:30,오금,구파발
170538,3,327,신사,SAT,UP,0,3342K,21:59:00,21:59:30,오금,대화
170539,3,327,신사,SAT,UP,0,3344,22:06:30,22:07:00,오금,대화
170540,3,327,신사,SAT,UP,0,3346,22:14:30,22:15:00,오금,구파발
170541,3,327,신사,SAT,UP,0,3348,22:22:00,22:22:30,오금,대화
170542,3,327,신사,SAT,UP,0,3350,22:30:00,22:30:30,오금,구파발
170543,3,327,신사,SAT,UP,0,3352K,22:37:00,22:37:30,오금,대화
170544,3,327,신사,SAT,UP,0,3354,22:45:30,22:46:00,오금,구파발
170545,3,327,신사,SAT,UP,0,3356K,22:54:30,22:55:00,오금,대화
170546,3,327,신사,SAT,UP,0,3358,23:03:30,23:04:00,오금,구파발
170547,3,327,신사,SAT,UP,0,3360K,23:12:30,23:13:00,오금,구파발
170548,3,327,신사,SAT,UP,0,3362,23:21:30,23:22:00,오금,구파발
170549,3,327,신사,SAT,UP,0,3364,23:30:30,23:31:00,오금,구파발
170550,3,327,신사,SAT,UP,0,3366,23:42:30,23:43:00,오금,독립문
170551,3,327,신사,SAT,UP,0,3368,23:57:30,23:58:00,오금,압구정
170207,3,327,신사,SAT,DOWN,0,3001,5:32:00,5:32:30,압구정,오금
170208,3,327,신사,SAT,DOWN,0,3003,5:50:30,5:51:00,독립문,오금
170209,3,327,신사,SAT,DOWN,0,3005,6:03:30,6:04:00,구파발,오금
170210,3,327,신사,SAT,DOWN,0,3007,6:11:30,6:12:00,구파발,오금
170211,3,327,신사,SAT,DOWN,0,3009K,6:19:30,6:20:00,구파발,오금
170212,3,327,신사,SAT,DOWN,0,3011,6:26:30,6:27:00,구파발,오금
170213,3,327,신사,SAT,DOWN,0,3013K,6:35:00,6:35:30,대화,오금
170214,3,327,신사,SAT,DOWN,0,3015,6:41:30,6:42:00,구파발,오금
170215,3,327,신사,SAT,DOWN,0,3017K,6:50:00,6:50:30,대화,오금
170216,3,327,신사,SAT,DOWN,0,3019,6:56:00,6:56:30,구파발,오금
170217,3,327,신사,SAT,DOWN,0,3021,7:02:00,7:02:30,대화,오금
170218,3,327,신사,SAT,DOWN,0,3023,7:07:30,7:08:00,구파발,오금
170219,3,327,신사,SAT,DOWN,0,3025K,7:15:00,7:15:30,대화,오금
170220,3,327,신사,SAT,DOWN,0,3027,7:20:30,7:21:00,구파발,오금
170221,3,327,신사,SAT,DOWN,0,3029K,7:26:00,7:26:30,대화,오금
170222,3,327,신사,SAT,DOWN,0,3031,7:31:30,7:32:00,구파발,오금
170223,3,327,신사,SAT,DOWN,0,3033,7:38:00,7:38:30,대화,오금
170224,3,327,신사,SAT,DOWN,0,3035,7:43:30,7:44:00,구파발,오금
170225,3,327,신사,SAT,DOWN,0,3037,7:49:00,7:49:30,대화,오금
170226,3,327,신사,SAT,DOWN,0,3039,7:56:30,7:57:00,구파발,오금
170227,3,327,신사,SAT,DOWN,0,3041,8:02:00,8:02:30,대화,오금
170228,3,327,신사,SAT,DOWN,0,3043,8:08:30,8:09:00,구파발,오금
170229,3,327,신사,SAT,DOWN,0,3045,8:15:00,8:15:30,대화,오금
170230,3,327,신사,SAT,DOWN,0,3047K,8:22:00,8:22:30,대화,오금
170231,3,327,신사,SAT,DOWN,0,3049,8:29:30,8:30:00,구파발,오금
170232,3,327,신사,SAT,DOWN,0,3051K,8:36:00,8:36:30,대화,오금
170233,3,327,신사,SAT,DOWN,0,3053,8:42:30,8:43:00,구파발,오금
170234,3,327,신사,SAT,DOWN,0,3055,8:49:00,8:49:30,대화,오금
170235,3,327,신사,SAT,DOWN,0,3057,8:55:30,8:56:00,구파발,오금
170236,3,327,신사,SAT,DOWN,0,3059,9:01:00,9:01:30,대화,오금
170237,3,327,신사,SAT,DOWN,0,3061,9:07:00,9:07:30,대화,오금
170238,3,327,신사,SAT,DOWN,0,3063,9:13:30,9:14:00,구파발,오금
170239,3,327,신사,SAT,DOWN,0,3065K,9:19:00,9:19:30,대화,오금
170240,3,327,신사,SAT,DOWN,0,3067,9:25:00,9:25:30,대화,오금
170241,3,327,신사,SAT,DOWN,0,3069,9:31:00,9:31:30,대화,오금
170242,3,327,신사,SAT,DOWN,0,3071,9:37:00,9:37:30,대화,오금
170243,3,327,신사,SAT,DOWN,0,3073K,9:41:30,9:42:00,구파발,오금
170244,3,327,신사,SAT,DOWN,0,3075K,9:48:00,9:48:30,대화,오금
170245,3,327,신사,SAT,DOWN,0,3077K,9:54:30,9:55:00,구파발,오금
170246,3,327,신사,SAT,DOWN,0,3079K,10:01:00,10:01:30,대화,오금
170247,3,327,신사,SAT,DOWN,0,3081,10:06:30,10:07:00,구파발,오금
170248,3,327,신사,SAT,DOWN,0,3083,10:13:00,10:13:30,대화,오금
170249,3,327,신사,SAT,DOWN,0,3085K,10:19:00,10:19:30,대화,오금
170250,3,327,신사,SAT,DOWN,0,3087,10:24:30,10:25:00,구파발,오금
170251,3,327,신사,SAT,DOWN,0,3089,10:31:00,10:31:30,대화,오금
170252,3,327,신사,SAT,DOWN,0,3091K,10:37:00,10:37:30,대화,오금
170253,3,327,신사,SAT,DOWN,0,3093,10:42:30,10:43:00,구파발,오금
170254,3,327,신사,SAT,DOWN,0,3095,10:49:00,10:49:30,대화,오금
170255,3,327,신사,SAT,DOWN,0,3097,10:54:30,10:55:00,구파발,오금
170256,3,327,신사,SAT,DOWN,0,3099,11:01:00,11:01:30,대화,오금
170257,3,327,신사,SAT,DOWN,0,3101,11:07:00,11:07:30,대화,오금
170258,3,327,신사,SAT,DOWN,0,3103,11:14:00,11:14:30,대화,오금
170259,3,327,신사,SAT,DOWN,0,3105,11:20:30,11:21:00,구파발,오금
170260,3,327,신사,SAT,DOWN,0,3107,11:27:00,11:27:30,대화,오금
170261,3,327,신사,SAT,DOWN,0,3109,11:34:30,11:35:00,구파발,오금
170262,3,327,신사,SAT,DOWN,0,3111,11:41:00,11:41:30,대화,오금
170263,3,327,신사,SAT,DOWN,0,3113,11:48:00,11:48:30,대화,오금
170264,3,327,신사,SAT,DOWN,0,3115,11:55:00,11:55:30,대화,오금
170265,3,327,신사,SAT,DOWN,0,3117,12:01:00,12:01:30,대화,오금
170266,3,327,신사,SAT,DOWN,0,3119,12:07:30,12:08:00,구파발,오금
170267,3,327,신사,SAT,DOWN,0,3121,12:13:00,12:13:30,대화,오금
170268,3,327,신사,SAT,DOWN,0,3123K,12:19:30,12:20:00,구파발,오금
170269,3,327,신사,SAT,DOWN,0,3125,12:25:00,12:25:30,대화,오금
170270,3,327,신사,SAT,DOWN,0,3127,12:31:30,12:32:00,구파발,오금
170271,3,327,신사,SAT,DOWN,0,3129,12:37:00,12:37:30,대화,오금
170272,3,327,신사,SAT,DOWN,0,3131,12:43:30,12:44:00,구파발,오금
170273,3,327,신사,SAT,DOWN,0,3133,12:49:00,12:49:30,대화,오금
170274,3,327,신사,SAT,DOWN,0,3135,12:55:30,12:56:00,구파발,오금
170275,3,327,신사,SAT,DOWN,0,3137K,13:01:00,13:01:30,대화,오금
170276,3,327,신사,SAT,DOWN,0,3139K,13:07:30,13:08:00,구파발,오금
170277,3,327,신사,SAT,DOWN,0,3141,13:13:00,13:13:30,대화,오금
170278,3,327,신사,SAT,DOWN,0,3143,13:18:30,13:19:00,구파발,오금
170279,3,327,신사,SAT,DOWN,0,3145K,13:24:00,13:24:30,대화,오금
170280,3,327,신사,SAT,DOWN,0,3149,13:29:30,13:30:00,구파발,오금
170379,3,327,신사,SAT,DOWN,0,3703K,13:34:00,13:34:30,대화,오금
170281,3,327,신사,SAT,DOWN,0,3151,13:39:00,13:39:30,대화,오금
170282,3,327,신사,SAT,DOWN,0,3153,13:44:30,13:45:00,구파발,오금
170283,3,327,신사,SAT,DOWN,0,3155K,13:50:00,13:50:30,대화,오금
170284,3,327,신사,SAT,DOWN,0,3157,13:55:30,13:56:00,구파발,오금
170285,3,327,신사,SAT,DOWN,0,3159,14:01:00,14:01:30,대화,오금
170286,3,327,신사,SAT,DOWN,0,3161,14:07:30,14:08:00,구파발,오금
170287,3,327,신사,SAT,DOWN,0,3163,14:13:00,14:13:30,대화,오금
170288,3,327,신사,SAT,DOWN,0,3165,14:19:30,14:20:00,구파발,오금
170289,3,327,신사,SAT,DOWN,0,3167,14:25:00,14:25:30,대화,오금
170290,3,327,신사,SAT,DOWN,0,3169,14:31:30,14:32:00,구파발,오금
170291,3,327,신사,SAT,DOWN,0,3171,14:37:00,14:37:30,대화,오금
170292,3,327,신사,SAT,DOWN,0,3173,14:43:30,14:44:00,구파발,오금
170293,3,327,신사,SAT,DOWN,0,3175,14:49:00,14:49:30,대화,오금
170294,3,327,신사,SAT,DOWN,0,3177,14:55:30,14:56:00,구파발,오금
170295,3,327,신사,SAT,DOWN,0,3179,15:01:00,15:01:30,대화,오금
170296,3,327,신사,SAT,DOWN,0,3181,15:07:30,15:08:00,구파발,오금
170297,3,327,신사,SAT,DOWN,0,3183,15:13:00,15:13:30,대화,오금
170298,3,327,신사,SAT,DOWN,0,3185,15:19:30,15:20:00,구파발,오금
170299,3,327,신사,SAT,DOWN,0,3187,15:25:00,15:25:30,대화,오금
170300,3,327,신사,SAT,DOWN,0,3189K,15:31:30,15:32:00,구파발,오금
170301,3,327,신사,SAT,DOWN,0,3191,15:37:00,15:37:30,대화,오금
170302,3,327,신사,SAT,DOWN,0,3193,15:43:30,15:44:00,구파발,오금
170303,3,327,신사,SAT,DOWN,0,3195K,15:49:00,15:49:30,대화,오금
170304,3,327,신사,SAT,DOWN,0,3197K,15:55:30,15:56:00,구파발,오금
170305,3,327,신사,SAT,DOWN,0,3199,16:01:00,16:01:30,대화,오금
170306,3,327,신사,SAT,DOWN,0,3201,16:07:30,16:08:00,구파발,오금
170307,3,327,신사,SAT,DOWN,0,3203,16:13:00,16:13:30,대화,오금
170308,3,327,신사,SAT,DOWN,0,3205K,16:19:30,16:20:00,구파발,오금
170309,3,327,신사,SAT,DOWN,0,3207,16:25:00,16:25:30,대화,오금
170310,3,327,신사,SAT,DOWN,0,3209,16:31:30,16:32:00,구파발,오금
170311,3,327,신사,SAT,DOWN,0,3211K,16:37:00,16:37:30,대화,오금
170312,3,327,신사,SAT,DOWN,0,3213,16:43:30,16:44:00,구파발,오금
170313,3,327,신사,SAT,DOWN,0,3215,16:49:00,16:49:30,대화,오금
170314,3,327,신사,SAT,DOWN,0,3217,16:55:30,16:56:00,구파발,오금
170315,3,327,신사,SAT,DOWN,0,3219,17:01:00,17:01:30,대화,오금
170316,3,327,신사,SAT,DOWN,0,3221,17:07:30,17:08:00,구파발,오금
170317,3,327,신사,SAT,DOWN,0,3223,17:13:00,17:13:30,대화,수서
170318,3,327,신사,SAT,DOWN,0,3225,17:19:30,17:20:00,구파발,오금
170319,3,327,신사,SAT,DOWN,0,3227,17:25:00,17:25:30,대화,오금
170320,3,327,신사,SAT,DOWN,0,3229,17:31:30,17:32:00,구파발,오금
170321,3,327,신사,SAT,DOWN,0,3231,17:37:00,17:37:30,대화,오금
170322,3,327,신사,SAT,DOWN,0,3233,17:43:30,17:44:00,구파발,오금
170323,3,327,신사,SAT,DOWN,0,3235,17:49:00,17:49:30,대화,오금
170324,3,327,신사,SAT,DOWN,0,3237,17:55:30,17:56:00,구파발,오금
170325,3,327,신사,SAT,DOWN,0,3239,18:01:00,18:01:30,대화,오금
170326,3,327,신사,SAT,DOWN,0,3241,18:07:30,18:08:00,구파발,오금
170327,3,327,신사,SAT,DOWN,0,3243,18:14:00,18:14:30,대화,오금
170328,3,327,신사,SAT,DOWN,0,3245,18:19:30,18:20:00,구파발,오금
170329,3,327,신사,SAT,DOWN,0,3247K,18:26:00,18:26:30,대화,오금
170330,3,327,신사,SAT,DOWN,0,3251,18:32:30,18:33:00,구파발,오금
170331,3,327,신사,SAT,DOWN,0,3253,18:38:00,18:38:30,대화,오금
170332,3,327,신사,SAT,DOWN,0,3255,18:44:30,18:45:00,구파발,오금
170333,3,327,신사,SAT,DOWN,0,3257,18:50:00,18:50:30,대화,오금
170334,3,327,신사,SAT,DOWN,0,3259K,18:56:30,18:57:00,대화,오금
170335,3,327,신사,SAT,DOWN,0,3261,19:02:00,19:02:30,대화,오금
170336,3,327,신사,SAT,DOWN,0,3263K,19:08:00,19:08:30,대화,오금
170337,3,327,신사,SAT,DOWN,0,3265,19:13:30,19:14:00,구파발,오금
170338,3,327,신사,SAT,DOWN,0,3267,19:20:00,19:20:30,대화,오금
170339,3,327,신사,SAT,DOWN,0,3269,19:25:30,19:26:00,구파발,수서
170340,3,327,신사,SAT,DOWN,0,3271K,19:32:00,19:32:30,대화,오금
170341,3,327,신사,SAT,DOWN,0,3273,19:38:00,19:38:30,구파발,오금
170342,3,327,신사,SAT,DOWN,0,3275,19:44:00,19:44:30,대화,오금
170343,3,327,신사,SAT,DOWN,0,3277,19:49:30,19:50:00,구파발,오금
170344,3,327,신사,SAT,DOWN,0,3281K,19:56:00,19:56:30,대화,오금
170345,3,327,신사,SAT,DOWN,0,3283,20:01:30,20:02:00,구파발,오금
170346,3,327,신사,SAT,DOWN,0,3285,20:08:00,20:08:30,대화,오금
170347,3,327,신사,SAT,DOWN,0,3289,20:13:30,20:14:00,구파발,오금
170348,3,327,신사,SAT,DOWN,0,3291,20:20:00,20:20:30,대화,수서
170349,3,327,신사,SAT,DOWN,0,3293,20:25:30,20:26:00,구파발,오금
170350,3,327,신사,SAT,DOWN,0,3295,20:32:00,20:32:30,대화,수서
170351,3,327,신사,SAT,DOWN,0,3297,20:37:30,20:38:00,구파발,오금
170352,3,327,신사,SAT,DOWN,0,3299,20:44:00,20:44:30,대화,오금
170353,3,327,신사,SAT,DOWN,0,3301K,20:50:00,20:50:30,대화,오금
170354,3,327,신사,SAT,DOWN,0,3303,20:56:00,20:56:30,대화,오금
170355,3,327,신사,SAT,DOWN,0,3305,21:01:30,21:02:00,구파발,오금
170356,3,327,신사,SAT,DOWN,0,3307,21:08:00,21:08:30,대화,오금
170357,3,327,신사,SAT,DOWN,0,3309,21:13:30,21:14:00,구파발,수서
170358,3,327,신사,SAT,DOWN,0,3311,21:20:00,21:20:30,대화,오금
170359,3,327,신사,SAT,DOWN,0,3313K,21:25:30,21:26:00,구파발,오금
170360,3,327,신사,SAT,DOWN,0,3315,21:32:00,21:32:30,대화,오금
170361,3,327,신사,SAT,DOWN,0,3317K,21:37:30,21:38:00,대화,오금
170362,3,327,신사,SAT,DOWN,0,3319,21:44:00,21:44:30,대화,수서
170363,3,327,신사,SAT,DOWN,0,3321,21:52:00,21:52:30,대화,오금
170364,3,327,신사,SAT,DOWN,0,3323K,22:00:00,22:00:30,대화,오금
170365,3,327,신사,SAT,DOWN,0,3327,22:08:00,22:08:30,대화,오금
170366,3,327,신사,SAT,DOWN,0,3329,22:15:30,22:16:00,구파발,오금
170367,3,327,신사,SAT,DOWN,0,3331,22:24:00,22:24:30,대화,수서
170368,3,327,신사,SAT,DOWN,0,3333,22:32:00,22:32:30,대화,오금
170369,3,327,신사,SAT,DOWN,0,3335,22:39:30,22:40:00,구파발,오금
170370,3,327,신사,SAT,DOWN,0,3337,22:47:00,22:47:30,대화,수서
170371,3,327,신사,SAT,DOWN,0,3339,22:54:30,22:55:00,구파발,오금
170372,3,327,신사,SAT,DOWN,0,3341,23:02:00,23:02:30,대화,수서
170373,3,327,신사,SAT,DOWN,0,3343K,23:09:30,23:10:00,대화,오금
170374,3,327,신사,SAT,DOWN,0,3347,23:16:00,23:16:30,구파발,수서
170375,3,327,신사,SAT,DOWN,0,3349,23:22:30,23:23:00,대화,오금
170376,3,327,신사,SAT,DOWN,0,3351K,23:30:00,23:30:30,대화,오금
170377,3,327,신사,SAT,DOWN,0,3353,23:39:00,23:39:30,대화,수서
170378,3,327,신사,SAT,DOWN,0,3355,23:49:00,23:49:30,대화,도곡
170745,3,328,잠원,DAY,UP,0,3016,5:37:00,5:37:30,도곡,대화
170746,3,328,잠원,DAY,UP,0,3018,5:44:30,5:45:00,수서,구파발
170747,3,328,잠원,DAY,UP,0,3022,5:52:30,5:53:00,수서,대화
170748,3,328,잠원,DAY,UP,0,3024K,5:59:00,5:59:30,오금,대화
170749,3,328,잠원,DAY,UP,0,3026,6:06:00,6:06:30,오금,대화
170750,3,328,잠원,DAY,UP,0,3028,6:11:00,6:11:30,수서,구파발
170751,3,328,잠원,DAY,UP,0,3032,6:17:30,6:18:00,오금,대화
170752,3,328,잠원,DAY,UP,0,3036,6:25:00,6:25:30,수서,구파발
170753,3,328,잠원,DAY,UP,0,3040K,6:29:00,6:29:30,오금,대화
170754,3,328,잠원,DAY,UP,0,3042,6:33:30,6:34:00,수서,구파발
170755,3,328,잠원,DAY,UP,0,3046,6:38:00,6:38:30,오금,대화
170756,3,328,잠원,DAY,UP,0,3048,6:43:30,6:44:00,수서,구파발
170757,3,328,잠원,DAY,UP,0,3050,6:48:30,6:49:00,수서,대화
170758,3,328,잠원,DAY,UP,0,3052,6:53:00,6:53:30,오금,대화
170759,3,328,잠원,DAY,UP,0,3054,6:58:00,6:58:30,수서,구파발
170760,3,328,잠원,DAY,UP,0,3056,7:03:00,7:03:30,오금,대화
170761,3,328,잠원,DAY,UP,0,3058,7:08:00,7:08:30,수서,대화
170762,3,328,잠원,DAY,UP,0,3060,7:13:00,7:13:30,오금,대화
170763,3,328,잠원,DAY,UP,0,3062,7:17:00,7:17:30,수서,대화
170764,3,328,잠원,DAY,UP,0,3064,7:21:00,7:21:30,오금,대화
170765,3,328,잠원,DAY,UP,0,3066,7:25:00,7:25:30,수서,구파발
170766,3,328,잠원,DAY,UP,0,3068K,7:29:00,7:29:30,오금,대화
170767,3,328,잠원,DAY,UP,0,3070,7:34:00,7:34:30,오금,구파발
170768,3,328,잠원,DAY,UP,0,3072,7:38:00,7:38:30,오금,대화
170769,3,328,잠원,DAY,UP,0,3074,7:42:00,7:42:30,수서,구파발
170770,3,328,잠원,DAY,UP,0,3076K,7:46:00,7:46:30,오금,대화
170771,3,328,잠원,DAY,UP,0,3078K,7:51:00,7:51:30,오금,대화
170772,3,328,잠원,DAY,UP,0,3080K,7:55:00,7:55:30,오금,대화
170773,3,328,잠원,DAY,UP,0,3082,7:59:00,7:59:30,오금,구파발
170774,3,328,잠원,DAY,UP,0,3084,8:02:30,8:03:00,오금,대화
170775,3,328,잠원,DAY,UP,0,3086,8:06:00,8:06:30,수서,구파발
170776,3,328,잠원,DAY,UP,0,3088,8:10:00,8:10:30,오금,대화
170777,3,328,잠원,DAY,UP,0,3090,8:14:00,8:14:30,오금,구파발
170778,3,328,잠원,DAY,UP,0,3092,8:17:30,8:18:00,오금,대화
170779,3,328,잠원,DAY,UP,0,3094,8:21:00,8:21:30,수서,구파발
170780,3,328,잠원,DAY,UP,0,3096K,8:24:30,8:25:00,오금,구파발
170781,3,328,잠원,DAY,UP,0,3098,8:28:00,8:28:30,오금,대화
170782,3,328,잠원,DAY,UP,0,3100,8:31:30,8:32:00,오금,구파발
170783,3,328,잠원,DAY,UP,0,3102,8:35:00,8:35:30,수서,대화
170784,3,328,잠원,DAY,UP,0,3104,8:39:00,8:39:30,오금,구파발
170785,3,328,잠원,DAY,UP,0,3106K,8:43:00,8:43:30,오금,대화
170786,3,328,잠원,DAY,UP,0,3108,8:47:00,8:47:30,오금,대화
