고유번호,호선,역사코드,역사명,주중주말,방향,급행여부,열차코드,열차도착시간,열차출발시간,출발역,도착역
30612,공항철도,,공항화물청사,SAT,DOWN,0,A2191,,18:44:00,서울역,인천공항2터미널
30613,공항철도,,공항화물청사,END,DOWN,0,A2191,,18:44:00,서울역,인천공항2터미널
30614,공항철도,,인천공항1터미널,SAT,DOWN,0,A2191,,18:48:00,서울역,인천공항2터미널
30615,공항철도,,인천공항1터미널,END,DOWN,0,A2191,,18:48:00,서울역,인천공항2터미널
30616,공항철도,,인천공항2터미널,DAY,DOWN,0,A2192,,17:31:00,인천공항2터미널,서울역
30617,공항철도,,인천공항1터미널,DAY,DOWN,0,A2192,,17:38:00,인천공항2터미널,서울역
30618,공항철도,,공항화물청사,DAY,DOWN,0,A2192,,17:41:00,인천공항2터미널,서울역
30619,공항철도,,운서,DAY,DOWN,0,A2192,,17:46:00,인천공항2터미널,서울역
30620,공항철도,,영종,DAY,DOWN,0,A2192,,17:50:00,인천공항2터미널,서울역
30621,공항철도,,청라국제도시,DAY,DOWN,0,A2192,,17:58:00,인천공항2터미널,서울역
30622,공항철도,,검암,DAY,DOWN,0,A2192,,18:03:00,인천공항2터미널,서울역
30623,공항철도,,계양,DAY,DOWN,0,A2192,,18:09:00,인천공항2터미널,서울역
30624,공항철도,,김포공항,DAY,DOWN,0,A2192,,18:16:00,인천공항2터미널,서울역
30625,공항철도,,마곡나루,DAY,DOWN,0,A2192,,18:19:00,인천공항2터미널,서울역
30626,공항철도,,디지털미디어시티,DAY,DOWN,0,A2192,,18:26:00,인천공항2터미널,서울역
30627,공항철도,,홍대입구,DAY,DOWN,0,A2192,,18:30:00,인천공항2터미널,서울역
30628,공항철도,,공덕,DAY,DOWN,0,A2192,,18:34:00,인천공항2터미널,서울역
30629,공항철도,,인천공항2터미널,SAT,DOWN,0,A2192,,16:57:00,인천공항2터미널,서울역
30630,공항철도,,인천공항2터미널,END,DOWN,0,A2192,,16:57:00,인천공항2터미널,서울역
30631,공항철도,,인천공항1터미널,SAT,DOWN,0,A2192,,17:04:00,인천공항2터미널,서울역
30632,공항철도,,인천공항1터미널,END,DOWN,0,A2192,,17:04:00,인천공항2터미널,서울역
30633,공항철도,,공항화물청사,SAT,DOWN,0,A2192,,17:07:00,인천공항2터미널,서울역
30634,공항철도,,공항화물청사,END,DOWN,0,A2192,,17:07:00,인천공항2터미널,서울역
30635,공항철도,,운서,SAT,DOWN,0,A2192,,17:12:00,인천공항2터미널,서울역
30636,공항철도,,운서,END,DOWN,0,A2192,,17:12:00,인천공항2터미널,서울역
30637,공항철도,,영종,SAT,DOWN,0,A2192,,17:16:00,인천공항2터미널,서울역
30638,공항철도,,영종,END,DOWN,0,A2192,,17:16:00,인천공항2터미널,서울역
30639,공항철도,,청라국제도시,SAT,DOWN,0,A2192,,17:24:00,인천공항2터미널,서울역
30640,공항철도,,청라국제도시,END,DOWN,0,A2192,,17:24:00,인천공항2터미널,서울역
30641,공항철도,,검암,SAT,DOWN,0,A2192,,17:29:00,인천공항2터미널,서울역
30642,공항철도,,검암,END,DOWN,0,A2192,,17:29:00,인천공항2터미널,서울역
30643,공항철도,,계양,SAT,DOWN,0,A2192,,17:35:00,인천공항2터미널,서울역
30644,공항철도,,계양,END,DOWN,0,A2192,,17:35:00,인천공항2터미널,서울역
30645,공항철도,,김포공항,SAT,DOWN,0,A2192,,17:42:00,인천공항2터미널,서울역
30646,공항철도,,김포공항,END,DOWN,0,A2192,,17:42:00,인천공항2터미널,서울역
30647,공항철도,,마곡나루,SAT,DOWN,0,A2192,,17:45:00,인천공항2터미널,서울역
30648,공항철도,,마곡나루,END,DOWN,0,A2192,,17:45:00,인천공항2터미널,서울역
30649,공항철도,,디지털미디어시티,SAT,DOWN,0,A2192,,17:52:00,인천공항2터미널,서울역
30650,공항철도,,디지털미디어시티,END,DOWN,0,A2192,,17:52:00,인천공항2터미널,서울역
30651,공항철도,,홍대입구,SAT,DOWN,0,A2192,,17:56:00,인천공항2터미널,서울역
30652,공항철도,,홍대입구,END,DOWN,0,A2192,,17:56:00,인천공항2터미널,서울역
30653,공항철도,,공덕,SAT,DOWN,0,A2192,,18:00:00,인천공항2터미널,서울역
30654,공항철도,,공덕,END,DOWN,0,A2192,,18:00:00,인천공항2터미널,서울역
30655,공항철도,,서울역,DAY,DOWN,0,A2193,,19:06:00,서울역,인천공항2터미널
30656,공항철도,,공덕,DAY,DOWN,0,A2193,,19:10:00,서울역,인천공항2터미널
30657,공항철도,,홍대입구,DAY,DOWN,0,A2193,,19:14:00,서울역,인천공항2터미널
30658,공항철도,,디지털미디어시티,DAY,DOWN,0,A2193,,19:18:00,서울역,인천공항2터미널
30659,공항철도,,마곡나루,DAY,DOWN,0,A2193,,19:25:00,서울역,인천공항2터미널
30660,공항철도,,김포공항,DAY,DOWN,0,A2193,,19:28:00,서울역,인천공항2터미널
30661,공항철도,,계양,DAY,DOWN,0,A2193,,19:35:00,서울역,인천공항2터미널
30662,공항철도,,검암,DAY,DOWN,0,A2193,,19:41:00,서울역,인천공항2터미널
30663,공항철도,,청라국제도시,DAY,DOWN,0,A2193,,19:46:00,서울역,인천공항2터미널
30664,공항철도,,영종,DAY,DOWN,0,A2193,,19:54:00,서울역,인천공항2터미널
30665,공항철도,,운서,DAY,DOWN,0,A2193,,19:58:00,서울역,인천공항2터미널
30666,공항철도,,공항화물청사,DAY,DOWN,0,A2193,,20:03:00,서울역,인천공항2터미널
30667,공항철도,,인천공항1터미널,DAY,DOWN,0,A2193,,20:07:00,서울역,인천공항2터미널
30668,공항철도,,서울역,SAT,DOWN,0,A2193,,17:56:00,서울역,인천공항2터미널
30669,공항철도,,서울역,END,DOWN,0,A2193,,17:56:00,서울역,인천공항2터미널
30670,공항철도,,공덕,SAT,DOWN,0,A2193,,18:00:00,서울역,인천공항2터미널
30671,공항철도,,공덕,END,DOWN,0,A2193,,18:00:00,서울역,인천공항2터미널
30672,공항철도,,홍대입구,SAT,DOWN,0,A2193,,18:04:00,서울역,인천공항2터미널
30673,공항철도,,홍대입구,END,DOWN,0,A2193,,18:04:00,서울역,인천공항2터미널
30674,공항철도,,디지털미디어시티,SAT,DOWN,0,A2193,,18:09:00,서울역,인천공항2터미널
30675,공항철도,,디지털미디어시티,END,DOWN,0,A2193,,18:09:00,서울역,인천공항2터미널
30676,공항철도,,마곡나루,SAT,DOWN,0,A2193,,18:17:00,서울역,인천공항2터미널
30677,공항철도,,마곡나루,END,DOWN,0,A2193,,18:17:00,서울역,인천공항2터미널
30678,공항철도,,김포공항,SAT,DOWN,0,A2193,,18:20:00,서울역,인천공항2터미널
30679,공항철도,,김포공항,END,DOWN,0,A2193,,18:20:00,서울역,인천공항2터미널
30680,공항철도,,계양,SAT,DOWN,0,A2193,,18:26:00,서울역,인천공항2터미널
30681,공항철도,,계양,END,DOWN,0,A2193,,18:26:00,서울역,인천공항2터미널
30682,공항철도,,검암,SAT,DOWN,0,A2193,,18:32:00,서울역,인천공항2터미널
30683,공항철도,,검암,END,DOWN,0,A2193,,18:32:00,서울역,인천공항2터미널
30684,공항철도,,청라국제도시,SAT,DOWN,0,A2193,,18:37:00,서울역,인천공항2터미널
30685,공항철도,,청라국제도시,END,DOWN,0,A2193,,18:37:00,서울역,인천공항2터미널
30686,공항철도,,영종,SAT,DOWN,0,A2193,,18:46:00,서울역,인천공항2터미널
30687,공항철도,,영종,END,DOWN,0,A2193,,18:46:00,서울역,인천공항2터미널
30688,공항철도,,운서,SAT,DOWN,0,A2193,,18:50:00,서울역,인천공항2터미널
30689,공항철도,,운서,END,DOWN,0,A2193,,18:50:00,서울역,인천공항2터미널
30690,공항철도,,공항화물청사,SAT,DOWN,0,A2193,,18:54:00,서울역,인천공항2터미널
30691,공항철도,,공항화물청사,END,DOWN,0,A2193,,18:54:00,서울역,인천공항2터미널
30692,공항철도,,인천공항1터미널,SAT,DOWN,0,A2193,,18:58:00,서울역,인천공항2터미널
30693,공항철도,,인천공항1터미널,END,DOWN,0,A2193,,18:58:00,서울역,인천공항2터미널
30694,공항철도,,인천공항2터미널,DAY,DOWN,0,A2194,,17:42:00,인천공항2터미널,서울역
30695,공항철도,,인천공항1터미널,DAY,DOWN,0,A2194,,17:48:00,인천공항2터미널,서울역
30696,공항철도,,공항화물청사,DAY,DOWN,0,A2194,,17:52:00,인천공항2터미널,서울역
30697,공항철도,,운서,DAY,DOWN,0,A2194,,17:56:00,인천공항2터미널,서울역
30698,공항철도,,영종,DAY,DOWN,0,A2194,,18:00:00,인천공항2터미널,서울역
30699,공항철도,,청라국제도시,DAY,DOWN,0,A2194,,18:09:00,인천공항2터미널,서울역
30700,공항철도,,검암,DAY,DOWN,0,A2194,,18:14:00,인천공항2터미널,서울역
30701,공항철도,,계양,DAY,DOWN,0,A2194,,18:20:00,인천공항2터미널,서울역
30702,공항철도,,김포공항,DAY,DOWN,0,A2194,,18:26:00,인천공항2터미널,서울역
30703,공항철도,,마곡나루,DAY,DOWN,0,A2194,,18:29:00,인천공항2터미널,서울역
30704,공항철도,,디지털미디어시티,DAY,DOWN,0,A2194,,18:37:00,인천공항2터미널,서울역
30705,공항철도,,홍대입구,DAY,DOWN,0,A2194,,18:41:00,인천공항2터미널,서울역
30706,공항철도,,공덕,DAY,DOWN,0,A2194,,18:44:00,인천공항2터미널,서울역
30707,공항철도,,인천공항2터미널,SAT,DOWN,0,A2194,,17:07:00,인천공항2터미널,서울역
30708,공항철도,,인천공항2터미널,END,DOWN,0,A2194,,17:07:00,인천공항2터미널,서울역
30709,공항철도,,인천공항1터미널,SAT,DOWN,0,A2194,,17:13:00,인천공항2터미널,서울역
30710,공항철도,,인천공항1터미널,END,DOWN,0,A2194,,17:13:00,인천공항2터미널,서울역
30711,공항철도,,공항화물청사,SAT,DOWN,0,A2194,,17:17:00,인천공항2터미널,서울역
30712,공항철도,,공항화물청사,END,DOWN,0,A2194,,17:17:00,인천공항2터미널,서울역
30713,공항철도,,운서,SAT,DOWN,0,A2194,,17:21:00,인천공항2터미널,서울역
30714,공항철도,,운서,END,DOWN,0,A2194,,17:21:00,인천공항2터미널,서울역
30715,공항철도,,영종,SAT,DOWN,0,A2194,,17:25:00,인천공항2터미널,서울역
30716,공항철도,,영종,END,DOWN,0,A2194,,17:25:00,인천공항2터미널,서울역
30717,공항철도,,청라국제도시,SAT,DOWN,0,A2194,,17:34:00,인천공항2터미널,서울역
30718,공항철도,,청라국제도시,END,DOWN,0,A2194,,17:34:00,인천공항2터미널,서울역
30719,공항철도,,검암,SAT,DOWN,0,A2194,,17:39:00,인천공항2터미널,서울역
30720,공항철도,,검암,END,DOWN,0,A2194,,17:39:00,인천공항2터미널,서울역
30721,공항철도,,계양,SAT,DOWN,0,A2194,,17:45:00,인천공항2터미널,서울역
30722,공항철도,,계양,END,DOWN,0,A2194,,17:45:00,인천공항2터미널,서울역
30723,공항철도,,김포공항,SAT,DOWN,0,A2194,,17:51:00,인천공항2터미널,서울역
30724,공항철도,,김포공항,END,DOWN,0,A2194,,17:51:00,인천공항2터미널,서울역
30725,공항철도,,마곡나루,SAT,DOWN,0,A2194,,17:54:00,인천공항2터미널,서울역
30726,공항철도,,마곡나루,END,DOWN,0,A2194,,17:54:00,인천공항2터미널,서울역
30727,공항철도,,디지털미디어시티,SAT,DOWN,0,A2194,,18:03:00,인천공항2터미널,서울역
30728,공항철도,,디지털미디어시티,END,DOWN,0,A2194,,18:03:00,인천공항2터미널,서울역
30729,공항철도,,홍대입구,SAT,DOWN,0,A2194,,18:07:00,인천공항2터미널,서울역
30730,공항철도,,홍대입구,END,DOWN,0,A2194,,18:07:00,인천공항2터미널,서울역
30731,공항철도,,공덕,SAT,DOWN,0,A2194,,18:11:00,인천공항2터미널,서울역
30732,공항철도,,공덕,END,DOWN,0,A2194,,18:11:00,인천공항2터미널,서울역
30733,공항철도,,서울역,DAY,DOWN,0,A2195,,19:11:00,서울역,인천공항2터미널
30734,공항철도,,공덕,DAY,DOWN,0,A2195,,19:16:00,서울역,인천공항2터미널
30735,공항철도,,홍대입구,DAY,DOWN,0,A2195,,19:19:00,서울역,인천공항2터미널
30736,공항철도,,디지털미디어시티,DAY,DOWN,0,A2195,,19:23:00,서울역,인천공항2터미널
30737,공항철도,,마곡나루,DAY,DOWN,0,A2195,,19:31:00,서울역,인천공항2터미널
30738,공항철도,,김포공항,DAY,DOWN,0,A2195,,19:34:00,서울역,인천공항2터미널
30739,공항철도,,계양,DAY,DOWN,0,A2195,,19:40:00,서울역,인천공항2터미널
30740,공항철도,,검암,DAY,DOWN,0,A2195,,19:46:00,서울역,인천공항2터미널
30741,공항철도,,청라국제도시,DAY,DOWN,0,A2195,,19:51:00,서울역,인천공항2터미널
30742,공항철도,,영종,DAY,DOWN,0,A2195,,20:00:00,서울역,인천공항2터미널
30743,공항철도,,운서,DAY,DOWN,0,A2195,,20:04:00,서울역,인천공항2터미널
30744,공항철도,,공항화물청사,DAY,DOWN,0,A2195,,20:08:00,서울역,인천공항2터미널
30745,공항철도,,인천공항1터미널,DAY,DOWN,0,A2195,,20:12:00,서울역,인천공항2터미널
30746,공항철도,,서울역,SAT,DOWN,0,A2195,,18:05:00,서울역,인천공항2터미널
30747,공항철도,,서울역,END,DOWN,0,A2195,,18:05:00,서울역,인천공항2터미널
30748,공항철도,,공덕,SAT,DOWN,0,A2195,,18:09:00,서울역,인천공항2터미널
30749,공항철도,,공덕,END,DOWN,0,A2195,,18:09:00,서울역,인천공항2터미널
30750,공항철도,,홍대입구,SAT,DOWN,0,A2195,,18:13:00,서울역,인천공항2터미널
30751,공항철도,,홍대입구,END,DOWN,0,A2195,,18:13:00,서울역,인천공항2터미널
30752,공항철도,,디지털미디어시티,SAT,DOWN,0,A2195,,18:17:00,서울역,인천공항2터미널
30753,공항철도,,디지털미디어시티,END,DOWN,0,A2195,,18:17:00,서울역,인천공항2터미널
30754,공항철도,,마곡나루,SAT,DOWN,0,A2195,,18:24:00,서울역,인천공항2터미널
30755,공항철도,,마곡나루,END,DOWN,0,A2195,,18:24:00,서울역,인천공항2터미널
30756,공항철도,,김포공항,SAT,DOWN,0,A2195,,18:27:00,서울역,인천공항2터미널
30757,공항철도,,김포공항,END,DOWN,0,A2195,,18:27:00,서울역,인천공항2터미널
30758,공항철도,,계양,SAT,DOWN,0,A2195,,18:34:00,서울역,인천공항2터미널
30759,공항철도,,계양,END,DOWN,0,A2195,,18:34:00,서울역,인천공항2터미널
30760,공항철도,,검암,SAT,DOWN,0,A2195,,18:40:00,서울역,인천공항2터미널
30761,공항철도,,검암,END,DOWN,0,A2195,,18:40:00,서울역,인천공항2터미널
30762,공항철도,,청라국제도시,SAT,DOWN,0,A2195,,18:45:00,서울역,인천공항2터미널
30763,공항철도,,청라국제도시,END,DOWN,0,A2195,,18:45:00,서울역,인천공항2터미널
30764,공항철도,,영종,SAT,DOWN,0,A2195,,18:53:00,서울역,인천공항2터미널
30765,공항철도,,영종,END,DOWN,0,A2195,,18:53:00,서울역,인천공항2터미널
30766,공항철도,,운서,SAT,DOWN,0,A2195,,18:57:00,서울역,인천공항2터미널
30767,공항철도,,운서,END,DOWN,0,A2195,,18:57:00,서울역,인천공항2터미널
30768,공항철도,,공항화물청사,SAT,DOWN,0,A2195,,19:02:00,서울역,인천공항2터미널
30769,공항철도,,공항화물청사,END,DOWN,0,A2195,,19:02:00,서울역,인천공항2터미널
30770,공항철도,,인천공항1터미널,SAT,DOWN,0,A2195,,19:06:00,서울역,인천공항2터미널
30771,공항철도,,인천공항1터미널,END,DOWN,0,A2195,,19:06:00,서울역,인천공항2터미널
30772,공항철도,,인천공항2터미널,DAY,DOWN,0,A2196,,17:47:00,인천공항2터미널,서울역
30773,공항철도,,인천공항1터미널,DAY,DOWN,0,A2196,,17:54:00,인천공항2터미널,서울역
30774,공항철도,,공항화물청사,DAY,DOWN,0,A2196,,17:57:00,인천공항2터미널,서울역
30775,공항철도,,운서,DAY,DOWN,0,A2196,,18:02:00,인천공항2터미널,서울역
30776,공항철도,,영종,DAY,DOWN,0,A2196,,18:06:00,인천공항2터미널,서울역
30777,공항철도,,청라국제도시,DAY,DOWN,0,A2196,,18:14:00,인천공항2터미널,서울역
30778,공항철도,,검암,DAY,DOWN,0,A2196,,18:19:00,인천공항2터미널,서울역
30779,공항철도,,계양,DAY,DOWN,0,A2196,,18:25:00,인천공항2터미널,서울역
30780,공항철도,,김포공항,DAY,DOWN,0,A2196,,18:32:00,인천공항2터미널,서울역
30781,공항철도,,마곡나루,DAY,DOWN,0,A2196,,18:35:00,인천공항2터미널,서울역
30782,공항철도,,디지털미디어시티,DAY,DOWN,0,A2196,,18:42:00,인천공항2터미널,서울역
30783,공항철도,,홍대입구,DAY,DOWN,0,A2196,,18:46:00,인천공항2터미널,서울역
30784,공항철도,,공덕,DAY,DOWN,0,A2196,,18:50:00,인천공항2터미널,서울역
30785,공항철도,,인천공항2터미널,SAT,DOWN,0,A2196,,17:13:00,인천공항2터미널,서울역
30786,공항철도,,인천공항2터미널,END,DOWN,0,A2196,,17:13:00,인천공항2터미널,서울역
30787,공항철도,,인천공항1터미널,SAT,DOWN,0,A2196,,17:20:00,인천공항2터미널,서울역
30788,공항철도,,인천공항1터미널,END,DOWN,0,A2196,,17:20:00,인천공항2터미널,서울역
30789,공항철도,,공항화물청사,SAT,DOWN,0,A2196,,17:23:00,인천공항2터미널,서울역
30790,공항철도,,공항화물청사,END,DOWN,0,A2196,,17:23:00,인천공항2터미널,서울역
30791,공항철도,,운서,SAT,DOWN,0,A2196,,17:28:00,인천공항2터미널,서울역
30792,공항철도,,운서,END,DOWN,0,A2196,,17:28:00,인천공항2터미널,서울역
30793,공항철도,,영종,SAT,DOWN,0,A2196,,17:32:00,인천공항2터미널,서울역
30794,공항철도,,영종,END,DOWN,0,A2196,,17:32:00,인천공항2터미널,서울역
30795,공항철도,,청라국제도시,SAT,DOWN,0,A2196,,17:40:00,인천공항2터미널,서울역
30796,공항철도,,청라국제도시,END,DOWN,0,A2196,,17:40:00,인천공항2터미널,서울역
30797,공항철도,,검암,SAT,DOWN,0,A2196,,17:47:00,인천공항2터미널,서울역
30798,공항철도,,검암,END,DOWN,0,A2196,,17:47:00,인천공항2터미널,서울역
30799,공항철도,,계양,SAT,DOWN,0,A2196,,17:53:00,인천공항2터미널,서울역
30800,공항철도,,계양,END,DOWN,0,A2196,,17:53:00,인천공항2터미널,서울역
30801,공항철도,,김포공항,SAT,DOWN,0,A2196,,17:59:00,인천공항2터미널,서울역
30802,공항철도,,김포공항,END,DOWN,0,A2196,,17:59:00,인천공항2터미널,서울역
30803,공항철도,,마곡나루,SAT,DOWN,0,A2196,,18:02:00,인천공항2터미널,서울역
30804,공항철도,,마곡나루,END,DOWN,0,A2196,,18:02:00,인천공항2터미널,서울역
30805,공항철도,,디지털미디어시티,SAT,DOWN,0,A2196,,18:10:00,인천공항2터미널,서울역
30806,공항철도,,디지털미디어시티,END,DOWN,0,A2196,,18:10:00,인천공항2터미널,서울역
30807,공항철도,,홍대입구,SAT,DOWN,0,A2196,,18:14:00,인천공항2터미널,서울역
30808,공항철도,,홍대입구,END,DOWN,0,A2196,,18:14:00,인천공항2터미널,서울역
30809,공항철도,,공덕,SAT,DOWN,0,A2196,,18:17:00,인천공항2터미널,서울역
30810,공항철도,,공덕,END,DOWN,0,A2196,,18:17:00,인천공항2터미널,서울역
30811,공항철도,,서울역,DAY,DOWN,0,A2197,,19:17:00,서울역,인천공항2터미널
30812,공항철도,,공덕,DAY,DOWN,0,A2197,,19:21:00,서울역,인천공항2터미널
30813,공항철도,,홍대입구,DAY,DOWN,0,A2197,,19:25:00,서울역,인천공항2터미널
30814,공항철도,,디지털미디어시티,DAY,DOWN,0,A2197,,19:29:00,서울역,인천공항2터미널
30815,공항철도,,마곡나루,DAY,DOWN,0,A2197,,19:36:00,서울역,인천공항2터미널
30816,공항철도,,김포공항,DAY,DOWN,0,A2197,,19:39:00,서울역,인천공항2터미널
30817,공항철도,,계양,DAY,DOWN,0,A2197,,19:46:00,서울역,인천공항2터미널
30818,공항철도,,검암,DAY,DOWN,0,A2197,,19:52:00,서울역,인천공항2터미널
30819,공항철도,,청라국제도시,DAY,DOWN,0,A2197,,19:57:00,서울역,인천공항2터미널
30820,공항철도,,영종,DAY,DOWN,0,A2197,,20:05:00,서울역,인천공항2터미널
30821,공항철도,,운서,DAY,DOWN,0,A2197,,20:09:00,서울역,인천공항2터미널
30822,공항철도,,공항화물청사,DAY,DOWN,0,A2197,,20:14:00,서울역,인천공항2터미널
30823,공항철도,,인천공항1터미널,DAY,DOWN,0,A2197,,20:18:00,서울역,인천공항2터미널
30824,공항철도,,서울역,SAT,DOWN,0,A2197,,18:12:00,서울역,인천공항2터미널
30825,공항철도,,서울역,END,DOWN,0,A2197,,18:12:00,서울역,인천공항2터미널
30826,공항철도,,공덕,SAT,DOWN,0,A2197,,18:16:00,서울역,인천공항2터미널
30827,공항철도,,공덕,END,DOWN,0,A2197,,18:16:00,서울역,인천공항2터미널
30828,공항철도,,홍대입구,SAT,DOWN,0,A2197,,18:20:00,서울역,인천공항2터미널
30829,공항철도,,홍대입구,END,DOWN,0,A2197,,18:20:00,서울역,인천공항2터미널
30830,공항철도,,디지털미디어시티,SAT,DOWN,0,A2197,,18:24:00,서울역,인천공항2터미널
30831,공항철도,,디지털미디어시티,END,DOWN,0,A2197,,18:24:00,서울역,인천공항2터미널
30832,공항철도,,마곡나루,SAT,DOWN,0,A2197,,18:31:00,서울역,인천공항2터미널
30833,공항철도,,마곡나루,END,DOWN,0,A2197,,18:31:00,서울역,인천공항2터미널
30834,공항철도,,김포공항,SAT,DOWN,0,A2197,,18:34:00,서울역,인천공항2터미널
30835,공항철도,,김포공항,END,DOWN,0,A2197,,18:34:00,서울역,인천공항2터미널
30836,공항철도,,계양,SAT,DOWN,0,A2197,,18:41:00,서울역,인천공항2터미널
30837,공항철도,,계양,END,DOWN,0,A2197,,18:41:00,서울역,인천공항2터미널
30838,공항철도,,검암,SAT,DOWN,0,A2197,,18:47:00,서울역,인천공항2터미널
30839,공항철도,,검암,END,DOWN,0,A2197,,18:47:00,서울역,인천공항2터미널
30840,공항철도,,청라국제도시,SAT,DOWN,0,A2197,,18:52:00,서울역,인천공항2터미널
30841,공항철도,,청라국제도시,END,DOWN,0,A2197,,18:52:00,서울역,인천공항2터미널
30842,공항철도,,영종,SAT,DOWN,0,A2197,,19:00:00,서울역,인천공항2터미널
30843,공항철도,,영종,END,DOWN,0,A2197,,19:00:00,서울역,인천공항2터미널
30844,공항철도,,운서,SAT,DOWN,0,A2197,,19:04:00,서울역,인천공항2터미널
30845,공항철도,,운서,END,DOWN,0,A2197,,19:04:00,서울역,인천공항2터미널
30846,공항철도,,공항화물청사,SAT,DOWN,0,A2197,,19:09:00,서울역,인천공항2터미널
30847,공항철도,,공항화물청사,END,DOWN,0,A2197,,19:09:00,서울역,인천공항2터미널
30848,공항철도,,인천공항1터미널,SAT,DOWN,0,A2197,,19:13:00,서울역,인천공항2터미널
30849,공항철도,,인천공항1터미널,END,DOWN,0,A2197,,19:13:00,서울역,인천공항2터미널
30850,공항철도,,인천공항2터미널,DAY,DOWN,0,A2198,,17:52:00,인천공항2터미널,서울역
30851,공항철도,,인천공항1터미널,DAY,DOWN,0,A2198,,17:59:00,인천공항2터미널,서울역
30852,공항철도,,공항화물청사,DAY,DOWN,0,A2198,,18:02:00,인천공항2터미널,서울역
30853,공항철도,,운서,DAY,DOWN,0,A2198,,18:07:00,인천공항2터미널,서울역
30854,공항철도,,영종,DAY,DOWN,0,A2198,,18:11:00,인천공항2터미널,서울역
30855,공항철도,,청라국제도시,DAY,DOWN,0,A2198,,18:19:00,인천공항2터미널,서울역
30856,공항철도,,검암,DAY,DOWN,0,A2198,,18:24:00,인천공항2터미널,서울역
30857,공항철도,,계양,DAY,DOWN,0,A2198,,18:30:00,인천공항2터미널,서울역
30858,공항철도,,김포공항,DAY,DOWN,0,A2198,,18:37:00,인천공항2터미널,서울역
30859,공항철도,,마곡나루,DAY,DOWN,0,A2198,,18:40:00,인천공항2터미널,서울역
30860,공항철도,,디지털미디어시티,DAY,DOWN,0,A2198,,18:47:00,인천공항2터미널,서울역
30861,공항철도,,홍대입구,DAY,DOWN,0,A2198,,18:51:00,인천공항2터미널,서울역
30862,공항철도,,공덕,DAY,DOWN,0,A2198,,18:55:00,인천공항2터미널,서울역
30863,공항철도,,인천공항2터미널,SAT,DOWN,0,A2198,,17:23:00,인천공항2터미널,서울역
30864,공항철도,,인천공항2터미널,END,DOWN,0,A2198,,17:23:00,인천공항2터미널,서울역
30865,공항철도,,인천공항1터미널,SAT,DOWN,0,A2198,,17:30:00,인천공항2터미널,서울역
30866,공항철도,,인천공항1터미널,END,DOWN,0,A2198,,17:30:00,인천공항2터미널,서울역
30867,공항철도,,공항화물청사,SAT,DOWN,0,A2198,,17:33:00,인천공항2터미널,서울역
30868,공항철도,,공항화물청사,END,DOWN,0,A2198,,17:33:00,인천공항2터미널,서울역
30869,공항철도,,운서,SAT,DOWN,0,A2198,,17:38:00,인천공항2터미널,서울역
30870,공항철도,,운서,END,DOWN,0,A2198,,17:38:00,인천공항2터미널,서울역
30871,공항철도,,영종,SAT,DOWN,0,A2198,,17:42:00,인천공항2터미널,서울역
30872,공항철도,,영종,END,DOWN,0,A2198,,17:42:00,인천공항2터미널,서울역
30873,공항철도,,청라국제도시,SAT,DOWN,0,A2198,,17:50:00,인천공항2터미널,서울역
30874,공항철도,,청라국제도시,END,DOWN,0,A2198,,17:50:00,인천공항2터미널,서울역
30875,공항철도,,검암,SAT,DOWN,0,A2198,,17:55:00,인천공항2터미널,서울역
30876,공항철도,,검암,END,DOWN,0,A2198,,17:55:00,인천공항2터미널,서울역
30877,공항철도,,계양,SAT,DOWN,0,A2198,,18:01:00,인천공항2터미널,서울역
30878,공항철도,,계양,END,DOWN,0,A2198,,18:01:00,인천공항2터미널,서울역
30879,공항철도,,김포공항,SAT,DOWN,0,A2198,,18:08:00,인천공항2터미널,서울역
30880,공항철도,,김포공항,END,DOWN,0,A2198,,18:08:00,인천공항2터미널,서울역
30881,공항철도,,마곡나루,SAT,DOWN,0,A2198,,18:11:00,인천공항2터미널,서울역
30882,공항철도,,마곡나루,END,DOWN,0,A2198,,18:11:00,인천공항2터미널,서울역
30883,공항철도,,디지털미디어시티,SAT,DOWN,0,A2198,,18:18:00,인천공항2터미널,서울역
30884,공항철도,,디지털미디어시티,END,DOWN,0,A2198,,18:18:00,인천공항2터미널,서울역
30885,공항철도,,홍대입구,SAT,DOWN,0,A2198,,18:22:00,인천공항2터미널,서울역
30886,공항철도,,홍대입구,END,DOWN,0,A2198,,18:22:00,인천공항2터미널,서울역
30887,공항철도,,공덕,SAT,DOWN,0,A2198,,18:26:00,인천공항2터미널,서울역
30888,공항철도,,공덕,END,DOWN,0,A2198,,18:26:00,인천공항2터미널,서울역
30889,공항철도,,서울역,DAY,DOWN,0,A2199,,19:21:00,서울역,인천공항2터미널
30890,공항철도,,공덕,DAY,DOWN,0,A2199,,19:26:00,서울역,인천공항2터미널
30891,공항철도,,홍대입구,DAY,DOWN,0,A2199,,19:29:00,서울역,인천공항2터미널
30892,공항철도,,디지털미디어시티,DAY,DOWN,0,A2199,,19:33:00,서울역,인천공항2터미널
30893,공항철도,,마곡나루,DAY,DOWN,0,A2199,,19:41:00,서울역,인천공항2터미널
30894,공항철도,,김포공항,DAY,DOWN,0,A2199,,19:44:00,서울역,인천공항2터미널
30895,공항철도,,계양,DAY,DOWN,0,A2199,,19:50:00,서울역,인천공항2터미널
30896,공항철도,,검암,DAY,DOWN,0,A2199,,19:56:00,서울역,인천공항2터미널
